RATA,aggregation-time,provincia_sede,Provincia Sede,descrizione_ente,3descrizione,codice_ente,CODICE ENTE,regione_sede,regione%sede,attivazioni,att ivazioni,cessazioni,mese,anno,qualifica,note,fonte_dato,tipo_contratto
202410,2024-04-25T17:36:44.027,BA,BA,Ente_001,Ente_001,76,76,Piemonte,Piemonte,184,184,368,10,2024,,,,Indeterminato
202311,2024-03-03T03:44:10.498,BO,BO,Ente_003,Ente_003,6,6,Sardegna,Sardegna,208,208,298,11,2023,Operatore,,,Determinato
202409,2024/04/12,NA,NA,Ente_087,Ente_087,5,5,Liguria,Liguria,41,41,135,9,2024,Impiegato,,,Indeterminato
202312,04.02.2023,PZ,,Ente_079,Ente_079,20,20,Sardegna,Sardegna,320,320,412,12,2023,,,,Indeterminato
202310,2024-10-26T21:24:49.275,BA,AO,Ente_088,Ente_088,93,93,Puglia,Puglia,5,5,166,10,2023,Dirigente,,,Indeterminato
202404,2024-07-27T19:52:18.472,MO,MO,Ente_099,Ente_099,17,17,Lombardia,Lombardia,444,444,477,4,2024,,,,Indeterminato
202403,2023/01/13,PA,PA,Ente_029,Ente_029,41,41,Molise,Molise,171,171,301,09,2022,Dirigente,,,Part-time
202304,2024-06-06T02:41:30.090,TO,TO,Ente_020,Ente_020,12,12,Calabria,Calabria,176,176,224,4,2023,Dirigente,,,Part-time
202310,2024-10-23T13:29:54.513,FI,FI,Ente_078,Ente_078,31,31,Sardegna,Sardegna,23,23,72,10,2023,Dirigente,,,Indeterminato
202402,2024/08/09,MI,MI,Ente_051,Ente_051,1,1,Campania,Campania,305,305,105,2,2024,Funzionario,,,Determinato
202412,2024-07-10T15:12:49.691,AO,PD,Ente_038,Ente_038,42,42,Piemonte,Piemonte,446,446,390,12,2024,Funzionario,,Sistema legacy,Determinato
202309,2024-07-18T21:23:41.900,PZ,PZ,Ente_012,Ente_012,18,18,Trentino-Alto Adige,Trentino-Alto Adige,43,43,486,9,2023,Operatore,,,Indeterminato
202407,2024-03-19T00:08:02.051,CB,CB,Ente_090,Ente_090,96,96,Campania,Campania,18,18,234,7,2024,Funzionario,,,Determinato
202406,2024-11-25T19:07:24.890,BA,BG,Ente_055,Ente_055,55,55,,,59,59,279,6,2024,Dirigente,,,Determinato
202301,2024-08-26T18:39:17.295,MI,MI,Ente_082,Ente_082,78,78,Liguria,Liguria,489,489,95,1,2023,Operatore,,,Indeterminato
202308,2024-11-28T11:38:04.013,FI,FI,Ente_042,Ente_042,43,43,Puglia,Puglia,172,172,1,8,2023,Dirigente,,,Indeterminato
202309,2024-07-10T06:06:22.734,FI,FI,Ente_062,Ente_062,24,24,Liguria,Liguria,396,396,269,9,2023,Funzionario,,,Indeterminato
12/2023,2024-02-29T19:18:49.206,PA,PA,Ente_046,Ente_081,98,98,Trentino-Alto Adige,Trentino-Alto Adige,318,318,137,MAR,2024,,,,Indeterminato
202403,2024-05-21T16:28:42.224,BS,BS,Ente_033,Ente_033,99,99,Sicilia,Sicilia,381,381,150,3,2024,,,,Indeterminato
202412,2024-05-13T12:58:00.478,RM,RM,Ente_015,Ente_015,56,56,Emilia-Romagna,Emilia-Romagna,155,155,473,12,2024,Impiegato,,,Indeterminato
202402,2024-02-04T13:48:24.496,PZ,PZ,Ente_068,Ente_068,60,60,Molise,Molise,436,436,207,2,2024,Dirigente,,,Part-time
202407,2024-10-25T13:52:19.214,bz,BZ,Ente_037,Ente_037,18,18,Abruzzo,Abruzzo,79,79,255,Agosto,2023,Funzionario,,,Determinato
202411,02-10-23,PG,PG,Ente_038,Ente_038,49,49,Trentino-Alto Adige,Trentino-Alto Adige,497,497,36,11,2024,,,,Determinato
202303,2024-01-20T09:21:23.815,PZ,PZ,Ente_075,Ente_075,55,55,Liguria,Liguria,173,173,264,3,2023,,,,Determinato
202405,2024-07-21T15:17:55.265,BA,BA,Ente_040,Ente_040,69,69,Emilia-Romagna,Emilia-Romagna,249,249,99,5,2024,Impiegato,,,Determinato
202310,2024-05-01T23:53:42.240,BZ,BZ,Ente_028,Ente_028,73,73,Molise,Toscana,99,99,465,10,2023,Dirigente,,,Indeterminato
202302,2024-12-10T16:33:23.181,BA,BA,Ente_080,Ente_080,33,33,Valle d'Aosta,Valle d'Aosta,293,293,303,2,2023,,,,Indeterminato
202411,2024-01-21T13:26:12.373,TO,TO,Ente_089,Ente_089,49,49,Umbria,Umbria,415,415,358,11,2024,,,,Determinato
202405,2024-12-01T06:48:37.026,BA,BA,Ente_094,Ente_094,54,54,Lazio,Lazio,382,382,304,5,2024,Funzionario,,,Indeterminato
202309,2023/07/02,BZ,BZ,Ente_042,Ente_042,4,4,Umbria,Umbria,407,407,285,9,2023,Impiegato,,,Indeterminato
202407,2024-04-19T13:57:44.393,PD,PD,Ente_070,Ente_070,59,59,Friuli-Venezia Giulia,Friuli-Venezia Giulia,222 unità,222,86,7,2024,,,,Determinato
202401,2024-11-20T17:55:49.234,ao,AO,Ente_068,Ente_068,20,20,Valle d'Aosta,Valle d'Aosta,325,325,435,1,2024,Dirigente,,,Indeterminato
202312,2024-05-02T20:57:04.422,AQ,GE,Ente_005,Ente_005,86,86,Umbria,Umbria,469,469,130,7,anno 2024,,,,Determinato
202406,2024-11-30T10:09:05.596,VA,VA,Ente_037,Ente_037,91,91,Lazio,Lazio,112,112,199 unità,6,2024,Impiegato,,,Indeterminato
202304,2024-10-05T08:22:35.150,RM,RM,Ente_009,Ente_009,14,14,Basilicata,Basilicata,12,12,497,4,2023,Operatore,,,Part-time
202412,07-06-23,RM,RM,Ente_006,Ente_006,52,52,Abruzzo,Abruzzo,195,195,364,12,2024,Funzionario,,,Part-time
202409,2024-07-13T08:35:01.541,PT,PT,Ente_027,Ente_027,,,Veneto,Veneto,397,397,287,9,2024,Impiegato,,,Determinato
202401,2024-06-25T17:41:42.959,BA,BA,Ente_054,Ente_054,35,35,,,41,41,307,1,2024,Dirigente,,,Indeterminato
202304,2024-02-24T18:29:01.843,TO,TO,Ente_075,Ente_075,91,91,Umbria,Umbria,229,229,304,4,2023,Impiegato,,,Indeterminato
202306,2024-09-17T07:26:39.781,AQ,AQ,Ente_099,Ente_099,26,26,Veneto,Veneto,N.D.,342,188,6,2023,Impiegato,,,Indeterminato
202408,2024-10-06T03:34:30.324,VE,VE,Ente_080,Ente_080,84,84,Toscana,Toscana,278,278,324,8,2024,,,,Indeterminato
202304,2024-10-29T05:18:31.591,CA,CB,Ente_040,Ente_040,96,96,Veneto,Veneto,0,0,437,4,2023,Operatore,,,Indeterminato
202402,2024-11-17T09:54:06.956,VE,,Ente_010,Ente_010,95,95,Sicilia,Sicilia,91,91,97,2,2024,Impiegato,,,Indeterminato
202411,2024-10-03T04:46:54.408,AO,AO,Ente_063,Ente_063,9,9,Toscana,Campania,14,14,165,11,2024,,,,Indeterminato
202309,2024-02-24T09:09:10.308,PE,BA,Ente_065,Ente_065,78,78,Friuli-Venezia Giulia,Friuli-Venezia Giulia,359,359,337,09,anno 2023,Impiegato,,,Part-time
202306,2024-06-02T23:49:07.326,TO,BO,Ente_028,Ente_028,95,95,Trentino-Alto Adige,Trentino-Alto Adige,29,29,287,6,2023,Dirigente,,,Indeterminato
202403,2024-02-29T18:40:02.399,PG,PG,Ente_042,Ente_042,26,26,Trentino-Alto Adige,Trentino-Alto Adige,334,334,73,3,2024,Dirigente,,,Indeterminato
202404,2024-04-08T21:47:58.405,NA,NA,Ente_051,Ente_051,93,93,Liguria,Liguria,16,16,323,4,2024,,,,Indeterminato
202308,2024-05-10T00:40:24.101,MI,MI,Ente_060,Ente_060,44,44,Piemonte,Piemonte,496,496,7,8,2023,Impiegato,,,Determinato
202306,2024-10-28T15:13:44.247,CB,CB,Ente_077,Ente_077,55,55,Lazio,Lazio,31,31,182,6,2023,Dirigente,,,Indeterminato
202305,2024-01-28T00:57:21.061,PT,PT,Ente_056,Ente_068,8,8,Trentino-Alto Adige,Trentino-Alto Adige,111,111,362,5,2023,Dirigente,,,Determinato
202409,2024-10-02T17:59:53.775,MO,MO,Ente_045,Ente_045,17,17,Calabria,Calabria,103,103,185,9,2024,Funzionario,,,Indeterminato
202408,2024-01-27T03:11:41.137,CT,CT,Ente_027,Ente_027,35,35,Valle d'Aosta,Valle d'Aosta,225,225,"116,0",8,2024,Dirigente,,,Indeterminato
202312,2024-05-15T16:59:35.366,PG,PG,Ente_073,Ente_073,86,86,Trentino-Alto Adige,Liguria,387,387,56,12,2023,,,,Indeterminato
202405,2024-12-26T16:36:29.412,PA,PA,Ente_046,Ente_046,27,27,Emilia-Romagna,Emilia-Romagna,64,64,378,4,2024,Operatore,,,Indeterminato
202403,2024-12-20T13:11:23.303,PT,PT,Ente_079,Ente_079,,,Emilia-Romagna,Emilia-Romagna,321,321,430,3,2024,Operatore,,,Determinato
202404,2024-05-06T11:32:02.579,TS,TS,Ente_085,Ente_085,22,22,Liguria,Liguria,121,117,168,4,2024,Funzionario,,,Determinato
202404,2024-06-15T10:55:14.056,VA,VA,Ente_020,Ente_020,36,36,Campania,Campania,306,306,229,4,2024,Operatore,,,Indeterminato
202303,2024-02-21T14:56:52.882,CT,PA,Ente_038,Ente_038,41,41,Toscana,Toscana,7,7,419,3,2023,,,,Indeterminato
202312,2024-10-16T03:17:48.751,MO,MO,Ente_065,Ente_065,86,86,Marche,Marche,103,103,34,12,2023,Dirigente,,,Indeterminato
202408,28-10-24,BA,BA,Ente_019,Ente_019,97,97,Calabria,Calabria,186,186,319,8,2024,Operatore,,,Determinato
202406,26.09.2023,AO,AO,Ente_096,Ente_096,82,82,Toscana,Toscana,478,478,45,6,2024,Funzionario,,,Indeterminato
202409,2024-07-13T01:34:50.538,PT,PT,Ente_091,Ente_091,44,44,Basilicata,Liguria,341,341,379,9,2024,Impiegato,,,Indeterminato
202304,2024-05-31T08:43:00.508,PZ,PZ,Ente_069,Ente_069,6,6,Puglia,Puglia,491,491,463,4,2023,Funzionario,,,Part-time
202301,2024/10/13,AN,AN,Ente_087,Ente_087,100,100,Basilicata,Basilicata,74,74,194,1,2023,Impiegato,,,Indeterminato
202405,2024-07-07T02:45:44.518,RM,RM,Ente_041,Ente_041,12,12,Trentino-Alto Adige,Trentino-Alto Adige,40,40,321,5,2024,,,,Indeterminato
202407,09.02.2023,AO,AO,Ente_006,Ente_006,26,26,Basilicata,Basilicata,120,120,270,2,2023,Dirigente,,,Indeterminato
202309,2024-08-29T22:30:45.099,MO,PD,Ente_036,Ente_036,94,94,Abruzzo,Abruzzo,303,303,69,9,2023,Impiegato,,,Indeterminato
202407,2024-03-09T23:51:48.986,MI,MI,Ente_065,Ente_065,17,17,Sardegna,Sardegna,362,362,437,7,2024,Dirigente,,,Indeterminato
202407,2024-12-30T16:31:17.158,BZ,BZ,Ente_076,Ente_076,94,49,Lombardia,Lombardia,363,363,222,7,2024,,,,Part-time
202407,2024-07-20T13:54:26.785,PG,PG,Ente_086,Ente_086,65,65,Campania,Campania,252,252,489,7,2024,Impiegato,,,Indeterminato
202408,2024-09-27T18:27:33.134,PA,PA,Ente_068,Ente_068,70,70,Basilicata,Basilicata,380,380,181,8,2024,,,,Indeterminato
202303,18-09-23,PA,PA,Ente_032,Ente_032,57,57,Lombardia,Lombardia,127,127,158,07,2022,Funzionario,,,Determinato
202302,2024-03-20T14:43:55.243,NA,NA,Ente_066,Ente_066,50,50,Trentino-Alto Adige,Trentino-Alto Adige,36,36,455,2,2023,,,,Determinato
202306,2024-11-06T07:22:19.281,CA,PA,Ente_095,Ente_095,46,46,Campania,Campania,"492,0",492,391,6,2023,,,,Indeterminato
202410,2024-01-20T20:04:36.114,PA,,Ente_023,Ente_023,84,84,Sicilia,Sardegna,143,143,0,Ottobre,2024.,Operatore,,,Indeterminato
202308,2024-01-09T15:05:26.673,BS,BS,Ente_068,Ente_068,51,51,Sicilia,Sicilia,107,107,200,8,2023,Dirigente,,,Indeterminato
202403,2024-02-12T15:05:12.643,PD,PD,Ente_096,Ente_078,74,74,Lombardia,Lombardia,489,489,84,3,2024,Dirigente,,,Indeterminato
202402,27.04.2024,MI,MI,Ente_086,Ente_086,48,48,Liguria,Basilicata,492,492,251,2,2024,Dirigente,,,Determinato
202404,2024-05-18T14:01:51.340,PZ,PZ,Ente_062,Ente_062,27,27,Toscana,Molise,254,254,24,4,2024,,,,Indeterminato
202406,2023/02/05,PD,PD,Ente_064,Ente_064,87,87,Basilicata,Basilicata,484,484,446,6,2024,Dirigente,,,Determinato
202304,2024-01-31T06:35:43.312,BO,BO,Ente_082,Ente_082,83,83,Lombardia,Campania,246,246,487,4,2023,Funzionario,,,Determinato
202406,2024-07-15T22:22:54.523,AN,AN,Ente_078,Ente_078,19,19,Calabria,Calabria,438,438,78,6,2024,,,,Determinato
202310,2024-11-25T02:54:26.581,AN,AN,Ente_096,Ente_096,86,86,Lombardia,Lombardia,60,60,227,10,2023,Dirigente,,,Determinato
202412,2024-12-23T21:19:47.281,CB,BA,Ente_088,Ente_088,75,75,Abruzzo,Abruzzo,339,339,"360,0",12,2024,Funzionario,,,Determinato
202306,2024-10-09T00:30:34.126,Ge,GE,Ente_057,Ente_057,21,21,Molise,Molise,221,221,176,6,2023,Impiegato,,,Indeterminato
202407,2024-05-03T19:20:30.914,FI,MO,Ente_095,Ente_095,83,83,Trentino-Alto Adige,Trentino-Alto Adige,179,179,325,7,2024,Funzionario,,,Indeterminato
202406,2023/09/02,BO,BO,Ente_027,Ente_027,30,30,Lombardia,Lombardia,181,181,350,6,2024,Impiegato,,,Part-time
202411,2024/12/16,NA,NA,Ente_052,Ente_052,9,9,Sardegna,Sardegna,482,482,222,11,2024,Dirigente,,,Indeterminato
202407,2024-01-13T19:47:29.481,MO,,Ente_066,Ente_077,65,35,Molise,Molise,312,312,331,7,2024,Operatore,,,Indeterminato
202407,2024-08-03T13:11:03.435,Ct,CT,Ente_052,Ente_052,62,62,Friuli-Venezia Giulia,Friuli-Venezia Giulia,83,83,7,99,anno 2024,,,,Determinato
202403,2024-06-06T17:04:14.163,CT,CT,Ente_079,Ente_079,71,71,Lombardia,Lombardia,121,121,85,3,2024,Operatore,,,Part-time
202410,2024-01-08T15:29:47.965,CB,CB,Ente_076,Ente_076,10,10,Marche,Marche,149,149,65,Agosto,anno 2024,,,,Indeterminato
202305,2024-05-22T11:44:32.152,GE,GE,Ente_069,Ente_069,16,78,Basilicata,Basilicata,40,40,325,5,2023,Operatore,,,Determinato
202308,2024-05-02T17:20:56.177,NA,NA,Ente_072,Ente_072,99,99,Piemonte,Piemonte,220,220,268,8,2023,Operatore,,,Indeterminato
202405,2024-10-12T19:38:42.304,CB,BG,Ente_070,Ente_070,5,5,Piemonte,Piemonte,454,454,50,5,2024,Impiegato,,,Determinato
202306,2024-04-02T13:52:58.942,VE,VE,Ente_032,Ente_032,22,22,Abruzzo,Abruzzo,88,88,91,6,2023,Funzionario,,,Indeterminato
202308,2024-03-15T20:53:37.389,TS,TS,Ente_020,Ente_035,82,82,Marche,Marche,264,264,8,8,2023,Dirigente,,,Indeterminato
202307,2024-11-25T17:23:33.741,BZ,BZ,Ente_020,Ente_020,79,79,Emilia-Romagna,Emilia-Romagna,110,110,326,7,2023,,,,Indeterminato
202303,2024-01-22T14:43:54.962,PA,PA,Ente_040,Ente_040,96,96,Trentino-Alto Adige,Trentino-Alto Adige,205,205,194,3,2023,Dirigente,,,Determinato
202412,2024-11-24T10:38:05.258,CB,CB,Ente_094,Ente_094,91,91,Emilia-Romagna,Emilia-Romagna,29,29,460,12,2024,,,,Indeterminato
202301,2024-11-24T00:46:25.726,PE,PE,Ente_039,Ente_039,43,43,Campania,Campania,261,261,322,1,2023,Operatore,,,Part-time
202303,2024-09-07T17:49:01.929,PZ,PZ,Ente_082,Ente_082,40,40,Lombardia,Marche,234,234,41,mese 8,2024,,Da riconciliare,,Indeterminato
202411,2024-01-28T08:41:22.282,PZ,PZ,Ente_066,Ente_066,99,99,Molise,Molise,199 unità,199,37,11,2024,Impiegato,,,Indeterminato
202408,2024-05-02T05:34:45.844,FI,NA,Ente_058,Ente_058,66,66,Trentino-Alto Adige,Trentino-Alto Adige,179,179,199,8,2024,Impiegato,,,Determinato
202409,2024-05-26T20:02:04.143,MI,MI,Ente_049,Ente_049,8,8,Emilia-Romagna,Emilia-Romagna,344,344,105,9,2024,,,,Determinato
202308,2024/06/17,TO,TO,Ente_090,Ente_090,5,5,Emilia-Romagna,Emilia-Romagna,265,265,373,8,2023,Operatore,,,Determinato
202401,2024-08-26T00:04:49.086,AO,AO,Ente_057,Ente_087,14,14,Umbria,Umbria,347,347,252,1,2024,Dirigente,,,Indeterminato
202303,2024-06-26T09:57:40.375,FI,FI,Ente_075,Ente_075,37,37,Calabria,Calabria,45,45,132,3,2023,Funzionario,,,Indeterminato
202308,2024-11-21T16:38:47.959,PT,PT,Ente_023,Ente_023,10,10,Sardegna,Sardegna,256,256,68,8,2023,Operatore,,,Determinato
202407,2024-09-27T07:00:51.051,PA,PA,Ente_080,Ente_080,9,9,Molise,Molise,75,75,49,7,2024,Operatore,,,Indeterminato
202408,22-01-24,MI,MI,Ente_033,Ente_033,6,6,Molise,Molise,146,146,200,8,2024,Funzionario,,,Indeterminato
202309,2024-09-24T02:20:24.943,NA,NA,Ente_035,Ente_035,44,44,Liguria,Liguria,196,196,425,9,2023,Funzionario,,,Determinato
202312,07.11.2024,CA,CA,Ente_036,Ente_036,38,38,Sardegna,Sardegna,89,89,485,12,2023,Operatore,,,Determinato
202410,2023/02/22,NA,,Ente_033,Ente_033,32,32,Basilicata,Basilicata,294,294,125,10,2024,Operatore,,,Indeterminato
202404,2024-12-07T07:13:27.582,CT,CT,Ente_019,Ente_019,96,96,Sardegna,Sardegna,482,482,480,4,2024,Operatore,,,Determinato
202407,20-06-23,VE,PD,Ente_053,Ente_053,19,19,Piemonte,Piemonte,249,249,382,7,2024,Dirigente,,,Part-time
202306,2024-05-09T14:34:46.387,BG,BG,Ente_089,Ente_089,17,17,Abruzzo,Abruzzo,105,105,303,6,2023,Funzionario,,,Indeterminato
202401,2023/10/25,MO,MO,Ente_083,Ente_083,24,24,Liguria,Liguria,432,432,67,1,2024,Impiegato,,,Indeterminato
202301,2024-01-26T20:06:11.216,PZ,PZ,Ente_084,Ente_084,31,31,Puglia,Puglia,241,241,483,1,2023,Dirigente,,,Part-time
202302,2024-11-05T13:52:08.958,PA,PA,Ente_095,Ente_095,83,83,Friuli-Venezia Giulia,Friuli-Venezia Giulia,91,155,281,2,2023,,,,Determinato
202404,2024-06-01T17:35:30.660,BG,BG,Ente_016,Ente_016,17,17,Toscana,Toscana,69,69,393,4,2024,Operatore,,,Indeterminato
202306,2024-06-22T08:42:36.369,CA,CA,Ente_089,Ente_089,37,37,Friuli-Venezia Giulia,Friuli-Venezia Giulia,280,280,257,6,2023,Impiegato,,,Part-time
202312,2024/06/16,BO,BO,Ente_015,Ente_015,94,94,Friuli-Venezia Giulia,Friuli-Venezia Giulia,214,214,410,LUG,23,Dirigente,,,Indeterminato
202409,2024-12-05T14:38:43.703,AQ,AQ,Ente_024,Ente_024,74,74,Liguria,Liguria,285,285,96,9,2024,Impiegato,,,Determinato
202312,2024-06-30T03:07:46.063,MO,MO,Ente_084,Ente_084,30,30,Lombardia,Lombardia,105,105,78,12,2023,,,,Indeterminato
202408,2024-01-20T15:22:40.666,Va,VA,Ente_072,Ente_072,37,37,,,68,141,379,8,2024,Operatore,,,Indeterminato
202406,2024-10-10T15:52:48.801,PD,PD,Ente_025,Ente_025,12,12,Abruzzo,Abruzzo,446,446,305,6,2024,,,,Determinato
202406,2024-09-18T23:55:32.647,RM,RM,Ente_100,Ente_100,22,22,Lombardia,Lombardia,492,417,23,6,2024,Impiegato,,,Indeterminato
202403,2024/09/21,VE,VE,Ente_068,Ente_068,14,14,Emilia-Romagna,Emilia-Romagna,193,193,434,3,2024,Operatore,,,Indeterminato
202403,2024-02-13T11:29:21.023,FI,FI,Ente_063,Ente_063,55,55,Trentino-Alto Adige,Trentino-Alto Adige,92,92,268,mese 6,2023.,Funzionario,,,Indeterminato
202405,2023/04/20,NA,NA,Ente_047,Ente_047,70,70,,,199,199,102,5,2024,Dirigente,,,Indeterminato
202402,2024-06-10T19:16:41.637,AO,AO,Ente_050,Ente_050,54,54,Umbria,Umbria,3,3,52,2,2024,Funzionario,,,Determinato
202403,2024-11-03T23:04:41.991,AN,,Ente_022,Ente_022,89,89,Sardegna,Sardegna,198,198,202,3,2024,Impiegato,,,Indeterminato
202409,2024-09-12T13:13:16.171,VA,VA,Ente_046,Ente_046,69,69,Trentino-Alto Adige,Veneto,30,30,485,9,2024,Impiegato,,,Indeterminato
202301,2024-07-08T23:10:11.841,MO,MO,Ente_007,Ente_003,,,Toscana,Toscana,276,276,87,7,2022,Operatore,,,Indeterminato
202409,2024-09-11T01:25:44.536,CA,CA,Ente_009,Ente_009,69,69,Puglia,Puglia,480,480,219,mese 12,2021,Operatore,,,Part-time
202407,2024-12-02T02:37:54.901,RM,RM,Ente_019,Ente_019,17,17,Lazio,Lazio,310,310,89,7,2024,Dirigente,,,Determinato
202311,2024-06-15T07:55:41.808,PG,BS,Ente_077,Ente_077,64,64,Molise,Molise,422,422,68,11,2023,Funzionario,,,Determinato
202302,2024-02-18T00:24:09.155,BA,BA,Ente_080,Ente_080,35,35,Friuli-Venezia Giulia,Friuli-Venezia Giulia,9,9,N.D.,2,2023,Operatore,,,Determinato
202405,2024-08-23T03:33:44.889,NA,NA,Ente_047,Ente_047,95,95,Molise,Molise,3,3,284,5,2024,,,,Indeterminato
202408,2024-09-23T21:33:32.164,VE,VE,Ente_041,Ente_041,18,18,Veneto,Veneto,398,398,471,8,2024,,,,Indeterminato
202407,25.08.2023,VE,VE,Ente_004,Ente_004,68,68,Sicilia,Sicilia,434,434,499,7,2024,Funzionario,,,Indeterminato
202311,21.02.2023,NA,NA,Ente_085,Ente_085,28,28,Veneto,Puglia,427,427,226,11,2023,Operatore,,,Determinato
202411,2024-10-02T20:58:53.917,BA,BA,Ente_041,Ente_041,72,72,Abruzzo,Abruzzo,372,372,46,11,2024,Impiegato,,,Determinato
202402,2024-02-06T17:08:24.583,CB,CB,Ente_082,Ente_082,43,43,Trentino-Alto Adige,Trentino-Alto Adige,336,336,152,-1,2024.,Funzionario,,,Determinato
202408,2024-11-14T19:44:25.325,BZ,BZ,Ente_034,Ente_034,47,47,Lazio,Lazio,255,255,149,8,2024,Operatore,,,Part-time
202304,2024-05-21T13:35:43.128,NA,NA,Ente_006,Ente_006,91,91,Puglia,Puglia,407,407,262,4,2023,,,,Indeterminato
202303,2024-06-26T08:39:03.032,PE,PE,Ente_034,Ente_034,53,53,Valle d'Aosta,Valle d'Aosta,429,429,245,3,2023,,,,Indeterminato
202307,2024-07-30T23:54:59.328,AN,AN,Ente_081,Ente_081,45,45,Campania,Campania,244,244,100,7,2023,Dirigente,,,Determinato
202303,2024-09-09T00:37:56.239,MI,MI,Ente_088,Ente_088,43,43,Sardegna,Sardegna,194,194,32,3,2023,Operatore,,,Indeterminato
202308,2024-11-04T14:37:37.929,VE,VE,Ente_043,Ente_043,47,47,Sardegna,Sardegna,148,148,63,8,2023,Impiegato,,,Determinato
202408,2024-10-01T15:13:27.795,CT,CT,Ente_034,Ente_034,60,60,,,364,364,251,8,2024,Impiegato,,,Indeterminato
202402,2024-08-17T15:52:27.468,VE,VE,Ente_087,Ente_087,48,48,Campania,Campania,328,328,389,2,2024,Dirigente,,,Indeterminato
202405,2024-05-14T17:41:56.550,VE,VE,Ente_031,Ente_031,22,22,Umbria,Umbria,331,331,476,5,2024,Funzionario,,,Indeterminato
202403,26.07.2024,MO,MO,Ente_031,Ente_031,100,100,Basilicata,Basilicata,92,92,270,3,2024,Funzionario,,,Part-time
202301,2024-04-20T13:08:32.810,BZ,BZ,Ente_043,Ente_043,27,27,Emilia-Romagna,Emilia-Romagna,338,338,198,1,2023,Operatore,,,Indeterminato
202307,2024-06-28T01:35:21.884,AQ,AQ,Ente_058,Ente_058,58,58,Sardegna,Sardegna,176,176,"322,0",7,2023,Dirigente,,,Determinato
202405,2024/03/12,AQ,AQ,Ente_032,Ente_032,23,23,Molise,Molise,107 unità,107,181,04,2024.,Dirigente,,,Part-time
202406,2024-12-03T01:52:38.007,GE,GE,Ente_047,Ente_047,22,22,Campania,Campania,36,36,294,6,2024,Impiegato,,,Part-time
202311,2024-07-16T12:47:23.407,TO,TO,Ente_072,Ente_072,95,95,Trentino-Alto Adige,Trentino-Alto Adige,213 unità,213,281,11,2023,Impiegato,,,Indeterminato
202308,2024-03-28T02:58:00.281,RM,RM,Ente_018,Ente_018,93,93,Piemonte,Piemonte,101,101,315,8,2023,Impiegato,,,Indeterminato
202411,2024-12-09T06:51:53.382,ba,BA,Ente_027,Ente_027,25,25,Liguria,Liguria,311,311,91,11,2024,Funzionario,,,Indeterminato
202404,2024-09-22T11:07:15.750,RM,RM,Ente_059,Ente_059,52,52,Trentino-Alto Adige,Trentino-Alto Adige,264,264,32,4,2024,,,,Indeterminato
202309,2024-01-06T09:48:53.655,Pa,PA,Ente_038,Ente_038,92,92,Marche,Marche,295,295,35,9,2023,,,,Indeterminato
202403,2024-10-03T08:27:53.678,CB,CB,Ente_099,Ente_099,12,12,Calabria,Calabria,103,103,490,3,2024,,,,Part-time
202302,2024-09-30T13:17:57.988,TS,TS,Ente_011,Ente_011,9,17,Sicilia,Sicilia,393,393,55,2,2023,Impiegato,,,Indeterminato
202308,2024-12-14T02:43:18.910,RM,RM,Ente_037,Ente_037,48,48,Calabria,Calabria,40,40,83,8,2023,Impiegato,,,Determinato
202310,2023/01/13,MO,MO,Ente_026,Ente_026,23,23,Valle d'Aosta,Valle d'Aosta,19,19,210,10,2023,Operatore,,,Indeterminato
202310,2024-02-02T18:02:47.300,MI,MI,Ente_004,Ente_007,2,2,Calabria,Calabria,13,13,146,10,2023,Dirigente,,,Indeterminato
202408,2024-05-24T00:40:10.341,cb,CB,Ente_059,Ente_059,90,90,Lazio,Lazio,483,483,203,8,2024,Dirigente,,,Determinato
202304,2024-01-05T09:07:59.841,pa,GE,Ente_091,Ente_091,5,5,Puglia,Puglia,84,84,320,mese 01,anno 2024,Funzionario,Verifica manuale,,Part-time
202407,2024-08-25T08:04:55.331,CT,CT,Ente_092,Ente_092,21,21,Molise,Molise,283,283,78,7,2024,Operatore,,,Part-time
202301,2024-09-24T14:26:51.666,CB,CB,Ente_049,Ente_049,61,61,Friuli-Venezia Giulia,Friuli-Venezia Giulia,226,226,447,1,2023,,,,Indeterminato
202312,2024-06-13T22:10:30.016,VA,VA,Ente_100,Ente_100,81,81,Liguria,Liguria,357,357,346,12,2023,,,,Indeterminato
202406,2024-09-05T16:24:40.208,BZ,BZ,Ente_062,Ente_062,82,82,Friuli-Venezia Giulia,Friuli-Venezia Giulia,379,379,22,6,2024,Dirigente,,,Indeterminato
202412,2024/07/27,RM,RM,Ente_071,Ente_071,45,45,Friuli-Venezia Giulia,Friuli-Venezia Giulia,206,206,173,12,2024,Impiegato,,,Determinato
202406,2024-07-18T21:44:01.548,PG,PG,Ente_084,Ente_084,25,25,Lazio,Lazio,194,194,214,6,2024,Funzionario,,,Indeterminato
202404,2024-03-29T06:55:40.032,MI,MI,Ente_024,Ente_003,32,32,Piemonte,Piemonte,274,274,438,4,2024,Impiegato,,,Indeterminato
202301,2024-11-09T13:47:15.238,TS,TS,Ente_076,Ente_076,50,50,Emilia-Romagna,Emilia-Romagna,64,64,485,1,2023,Impiegato,,,Indeterminato
202307,2024-04-13T04:06:51.070,CB,CB,Ente_039,Ente_039,43,43,Sicilia,Sicilia,371,371,47,7,2023,,,,Indeterminato
