aggregation-time,tipo_imposta,Tipo Imposta,spesa,SPESA TOTALE,cod_imposta,2cod_imposta,cod imposta ext,ente,ente%code,cod_tipoimposta,rata,note,fonte_dato,area_geografica,anno,mese,regione
2024-06-10T15:45:11.757,Erariali,Erariali,781964.444289974,781964.444289974,8,8,8,Ente_079,79,1,202410,,,Nord,2024,10,Veneto
2024-01-30T17:21:43.236,Mista,Previdenziali,1946721.4354801953,1946721.4354801953,14,14,14,Ente_056,56,3,202406,,,Isole,2024,6,Valle d'Aosta
2024-04-08T00:44:32.615,ERARIALI,Erariali,693339.4251523638,693339.4251523638,18,18,18,Ente_077,77,5,202312,,,,2023,12,Puglia
2024-04-07T08:38:03.518,ERARIALI,Erariali,12200.124895406376,12200.124895406376,1,1,1,Ente_001,1,4,DIC-2024,,,Sud,2024,12,Trentino-Alto Adige
2024-05-08T06:25:22.282,Previdenziali,Previdenziali,1302032.443441978,1302032.443441978,9,9,9,Ente_007,7,3,202309,,,,2023,9,Piemonte
2024-07-06T12:55:05.000,Assistenziali,Assistenziali,436964.7941938546,436964.7941938546,20,20,20,Ente_012,12,1,202309,,,Nord,2023,9,Emilia-Romagna
2023/03/02,Assistenziali,Assistenziali,4931741.269928645,4931741.269928645,11,11,11,Ente_096,96,3,202308,,,Isole,2023,8,Basilicata
2024-03-16T00:42:12.463,Previdenziali,Previdenziali,3808504.936441061,3808504.936441061,4,4,4,Ente_021,21,4,202302,,,Isole,2023,2,Puglia
2024-07-03T06:58:13.229,Previdenziali,Previdenziali,19520.276813722085,19520.276813722085,2,2,2,Ente_076,76,4,202409,,,Centro,2024,9,Toscana
28.06.2023,Erariali,Netto,1119009.277533137,1119009.277533137,18,7,7,Ente_036,36,3,202406,,,Nord,2024,6,Abruzzo
2024-09-20T01:53:29.171,erariali,Erariali,3350951.082177301,3350951.082177301,5,5,5,Ente_033,33,1,202405,,,Nord,2024,5,Lombardia
2024-10-24T21:35:59.086,erariali,Erariali,1993362.0137106075,1993362.0137106075,2,2,2,Ente_004,4,2,202401,,,Isole,2024,1,Campania
2024-01-24T03:43:29.552,Previdenziali,Previdenziali,4159380.9726580926,4159380.9726580926,11,11,11,Ente_051,51,5,202408,,,Centro,2024,8,Trentino-Alto Adige
2024-04-17T15:43:54.122,Previdenziali,Previdenziali,2524799.0311002824,2524799.0311002824,2,2,2,Ente_049,49,4,202411,,,,2024,11,Friuli-Venezia Giulia
2024-08-13T09:32:39.842,Assistenziali,Assistenziali,3268603.447242413,3268603.447242413,12,12,12,Ente_073,73,5,202402,,,Isole,2024,2,Campania
2024-10-28T06:05:46.297,Assistenziali,Assistenziali,2985589.9505748088,2985589.9505748088,10,10,10,Ente_039,39,1,202403,,,,2024,3,Veneto
2024-04-16T09:25:00.884,Erariali,Erariali,3191206.334217548,3191206.334217548,19,19,19,Ente_071,71,4,202405,,,Isole,2024,5,Umbria
2024-04-20T12:42:45.928,Assistenziali,Assistenziali,1151264.1702820733,1151264.1702820733,4,4,4,Ente_018,18,4,202303,,,Isole,2023,3,Calabria
2024-07-28T09:29:08.689,Erariali,Erariali,1867073.9065917518,1867073.9065917518,7,7,7,Ente_059,59,3,202409,,,Sud,2024,9,Piemonte
2024-07-18T01:20:56.574,Assistenziali,Assistenziali,254095.63506959242,254095.63506959242,14,14,14,Ente_023,23,3,202310,,,Isole,2023,10,Sicilia
2024-05-21T18:19:12.483,Erariali,Erariali,2938594.9369263556,2938594.9369263556,13,13,13,Ente_100,100,3,202401,,,Nord,2024,1,Campania
06.02.2023,Assistenziali,Assistenziali,2296833.0519168023,2296833.0519168023,1,1,1,Ente_020,20,5,202411,,,Nord,2024,11,Molise
2024-11-23T05:35:16.698,Previdenziali,Previdenziali,3817730019.587195,3817730019.587195,20,20,20,Ente_031,31,5,202411,,,Nord,2024,11,Veneto
2024-08-07T19:13:09.382,Previdenziali,Assistenziali,1032705.9406435889,1032705.9406435889,1,1,1,Ente_089,89,5,202310,,,Centro,2023,10,Emilia-Romagna
2024-10-24T08:35:17.208,Netto,Netto,2184623.768222941,2184623.768222941,2,2,2,Ente_100,100,3,202404,,,Nord,2024,4,Umbria
2024-07-06T10:03:34.738,Erariali,Erariali,904546.4198538737,904546.4198538737,16,16,16,Ente_067,67,2,202312,,,,2023,12,Friuli-Venezia Giulia
2024-06-19T17:52:47.431,Erariali,Erariali,3070282.147016962,3070282.147016962,2,2,2,Ente_053,53,3,202402,,,Nord,2024,2,Emilia-Romagna
2024-08-08T06:49:39.388,Netto,Netto,4240303.252300749,4240303.252300749,12,12,12,Ente_054,54,2,202303,,,Nord,2023,3,Marche
2024-12-17T07:53:01.559,Da definire,Netto,3827450.798996476,3827450.798996476,19,19,19,Ente_062,62,2,202404,,,Nord,2024,4,Sicilia
2024-12-07T23:35:38.223,ERARIALI,Erariali,4721045.665181805,4721045.665181805,15,15,15,Ente_020,20,4,202411,Da riconciliare,,,2024,11,Friuli-Venezia Giulia
10-08-23,Erariali ,Erariali,4858657.183536092,4858657.183536092,16,16,16,Ente_025,25,5,05/2024,,,Centro,2024,5,Lazio
25.02.2024,Previdenziali,Previdenziali,3860397.3040423715,3860397.3040423715,16,16,16,Ente_094,94,4,202405,Dato stimato,,Isole,2024,5,Veneto
2024-02-28T12:41:01.686,Netto,Netto,1434743.620815913,1434743.620815913,11,11,11,Ente_051,51,1,202301,,,Nord,2023,1,Basilicata
2024-03-15T11:54:06.445,Previdenziali,Previdenziali,1097087.6246993758,1097087.6246993758,6,6,6,Ente_021,21,2,202309,,,Isole,2023,9,Calabria
2024-02-18T00:28:07.610,Mista,Erariali,2238297.6237101695,2238297.6237101695,17,17,7,Ente_048,48,3,202304,,,,2023,4,Sicilia
2024-11-01T05:48:38.115,Previdenziali,Previdenziali,4969424.589191026,4969424.589191026,7,7,7,Ente_099,99,5,202306,,,Centro,2023,6,Trentino-Alto Adige
2024-11-12T23:30:16.269,Erariali,Erariali,2063927.4360649597,2063927.4360649597,11,11,11,Ente_054,54,2,202408,,,,2024,8,Veneto
2024-04-14T19:50:14.446,Erariali,Erariali,996142.9844507716,996142.9844507716,13,13,13,Ente_099,99,3,202308,,,Centro,2023,8,Friuli-Venezia Giulia
2024-08-24T15:28:02.367,Previdenziali,Previdenziali,4721770.046038422,4721770.046038422,16,16,16,Ente_094,94,2,202302,,,Sud,2023,2,Trentino-Alto Adige
2023/08/08,Netto,Netto,1930203.9700025178,1930203.9700025178,13,13,13,Ente_016,16,3,202409,,,,2024,9,Sicilia
2024-05-10T02:46:54.316,Erariali,Erariali,3454803.537250927,3454803.537250927,8,8,8,Ente_087,87,2,202409,,,Centro,2024,9,Sicilia
2024-07-25T03:21:11.414,PREVIDENZIALI,Previdenziali,3940976.7400943195,3940976.7400943195,9,9,20,Ente_060,60,1,202311,,,Nord,2023,11,Toscana
2024-03-22T23:16:52.094,erariali,Erariali,4215936.354395611,4215936.354395611,5,5,5,Ente_075,75,3,202302,,,,2023,2,Lazio
2024-10-16T02:53:23.784,Previdenziali,Previdenziali,4106580.655226829,4106580.655226829,14,14,14,Ente_012,12,3,202402,,,Centro,2024,2,Abruzzo
27.09.2024,Erariali,Erariali,4181398.0681369,4181398.0681369,11,11,11,Ente_099,99,3,202304,,,Sud,2023,4,Lombardia
2023/05/23,Mista,Previdenziali,3338599.4844618263,3338599.4844618263,12,12,12,Ente_069,69,1,202403,,,Sud,2024,3,Emilia-Romagna
2024-10-24T12:41:41.627,Assistenziali,Assistenziali,2019751.5152930273,2019751.5152930273,20,20,20,Ente_056,56,5,202406,,,,2024,6,Veneto
2024-12-25T10:26:09.662,Erariali,Erariali,3336766.983465122,3336766.983465122,20,20,20,Ente_044,44,3,202406,,,Sud,2024,6,Toscana
2024-10-09T15:33:39.849,Mista,Erariali,4183834.9359655064,4183834.9359655064,10,10,10,Ente_038,38,3,202406,,,Centro,2024,6,Piemonte
2024-02-05T19:30:35.049,erariali,Erariali,1753861.6806574808,1753861.6806574808,1,1,1,Ente_022,22,4,202403,,,Nord,2024,3,Valle d'Aosta
2024/02/16,Netto,Netto,1483243.4434699086,1483243.4434699086,16,16,16,Ente_081,81,1,APR-2023,,,Isole,2023,4,Abruzzo
2024-10-31T19:54:43.717,Da definire,Erariali,1719192.3783087123,1719192.3783087123,7,7,7,Ente_021,21,4,202411,,,,2024,11,Marche
2024-09-20T11:09:02.497,Assistenziali,Assistenziali,2756865.6967508127,2756865.6967508127,16,16,16,Ente_091,91,2,202407,,,,2024,7,Umbria
2024-08-15T06:41:09.334,Mista,Erariali,263166.9301949087,263166.9301949087,14,14,14,Ente_013,13,1,202403,,,Nord,2024,3,Trentino-Alto Adige
2024-11-10T00:40:21.078,Da definire,Netto,3895075.1242651828,3895075.1242651828,4,4,4,Ente_094,94,5,202305,,,Centro,2023,5,Sardegna
2024-01-05T11:45:52.581,PREVIDENZIALI,Previdenziali,695120.9402925594,695120.9402925594,3,3,3,Ente_046,46,5,202308,,,Nord,2023,8,Campania
2024-11-12T20:13:17.026,Erariali,Erariali,665060.4452637099,665060.4452637099,19,19,19,Ente_059,59,1,202409,,,Centro,2024,9,Calabria
2024-12-05T06:38:47.270,erariali,Erariali,989098.037641169,989098.037641169,17,17,17,Ente_079,79,3,202305,,,Centro,2023,5,Abruzzo
2024-07-25T02:28:53.561,Netto,Netto,2885060.247427519,2885060.247427519,12,12,12,Ente_018,18,1,202311,,,Sud,2023,11,Veneto
2024-08-15T17:00:34.803,Assistenziali,Assistenziali,1428556.310643976,1428556.310643976,17,17,17,Ente_043,43,2,202306,,,Sud,2023,6,Valle d'Aosta
2024-01-28T06:57:01.246,Previdenziali,Previdenziali,1841083.5546037748,1841083.5546037748,1,1,1,Ente_055,55,2,202401,,,Isole,2024,1,Umbria
2024/12/19,Erariali,Erariali,4658313.905779662,4658313.905779662,1,1,1,Ente_075,75,1,202403,,,,2024,3,Toscana
2024-07-07T05:44:42.590,Da definire,Netto,4236163.697704949,4236163.697704949,11,11,11,Ente_071,71,3,202404,,,Isole,2024,4,Calabria
2023/11/01,PREVIDENZIALI,Previdenziali,4261100.4749908075,4261100.4749908075,3,3,3,Ente_098,98,5,202312,,,Sud,2023,12,Toscana
2024-01-03T19:59:21.701,Previdenziali,Previdenziali,2888631.524796613,2888631.524796613,4,4,4,Ente_032,62,5,202302,,,,2023,2,Emilia-Romagna
2024-11-21T04:25:22.558,Erariali,Netto,4332464.270305113,4332464.270305113,7,7,7,Ente_077,77,4,202405,,,,2024,5,Valle d'Aosta
2024-05-11T11:40:28.972,Erariali,Erariali,3893050.560877427,3893050.560877427,18,18,18,Ente_016,16,1,202312,,,Isole,2023,12,Friuli-Venezia Giulia
2024-07-11T06:37:31.360,Erariali,Erariali,4766230.7777524,4766230.7777524,20,20,20,Ente_090,90,3,202410,,,,2024,10,Calabria
2024-04-07T01:29:40.865,Netto,Netto,322777.6567045558,322777.6567045558,7,7,7,Ente_040,40,2,202309,,,,2023,9,Sardegna
2024/06/09,Mista,Assistenziali,144606.9411360104,144606.9411360104,11,11,11,Ente_041,41,1,202404,,,,2024,4,Sardegna
2024-06-16T08:40:21.487,Erariali,Erariali,875974.6736787317,875974.6736787317,14,14,14,Ente_054,54,4,202305,,,Nord,2023,5,Marche
2024-01-01T17:52:03.351,Previdenziali,Previdenziali,4645495.01771937,4645495.01771937,8,8,8,Ente_034,34,3,202309,,,Sud,2023,9,Liguria
2024-06-26T00:57:54.700,Netto,Netto,3028219.9646652755,3028219.9646652755,20,20,20,Ente_085,85,5,202406,,,Sud,2024,6,Emilia-Romagna
2023/03/19,Erariali ,Previdenziali,2131136.475958709,2131136.475958709,16,16,16,Ente_018,18,3,202305,,,,2023,5,Umbria
2024-04-03T01:36:19.255,Previdenziali,Previdenziali,"2564042,596319282427",2564042.5963192824,18,18,18,Ente_020,20,3,202312,,,,2023,12,Puglia
2024-01-12T01:08:00.221,Assistenziali,Assistenziali,4148193.3365501226,4148193.3365501226,12,12,12,Ente_076,76,5,DIC-2023,,,Isole,2023,12,Friuli-Venezia Giulia
2024-11-14T06:30:35.883,Da definire,Erariali,4645620.869023817,4645620.869023817,9,20,20,Ente_085,85,3,202309,,,,2023,9,Basilicata
2024-09-28T12:12:30.752,Previdenziali,Previdenziali,3648764.4727202384,3648764.4727202384,20,20,20,Ente_096,96,5,202402,,,Sud,2024,2,Basilicata
2024-07-23T01:33:52.780,Assistenziali,Assistenziali,3799479.316853544,3799479.316853544,9,9,9,Ente_009,9,2,202312,,,Centro,2023,12,Umbria
2024-03-02T21:23:37.000,erariali,Erariali,1602569.842775026,1602569.842775026,13,13,13,Ente_047,47,3,202402,Verifica manuale,,Centro,2024,2,Molise
2024-04-17T02:25:17.545,Erariali,Erariali,2335708.9411774212,2335708.9411774212,6,6,6,Ente_061,61,2,202408,,,Sud,2024,8,Puglia
2024-03-08T05:48:21.445,Erariali,Erariali,4426165.757162359,4426165.757162359,5,5,5,Ente_011,11,1,202303,,,,2023,3,Molise
2024-06-03T18:12:52.078,ERARIALI,Erariali,3929884.616252815,3929884.616252815,10,10,10,Ente_011,11,1,202307,,,Nord,2023,7,Lazio
2024-10-30T10:18:37.235,Erariali,Erariali,3421670.321388277,3421670.321388277,11,11,11,Ente_028,28,5,202409,,,Centro,2024,9,Emilia-Romagna
2024-10-21T13:03:06.333,Erariali ,Erariali,327168.93260471395,327168.93260471395,14,14,14,Ente_081,81,5,202304,,,Isole,2023,4,Abruzzo
2024-04-25T16:02:06.888,Netto,Netto,198496.59005032032,198496.59005032032,16,17,17,Ente_097,97,4,202302,,,,2023,2,Sicilia
19-05-23,Netto,Previdenziali,652924.3046268612,652924.3046268612,7,7,7,Ente_098,98,3,202312,,,Isole,2023,12,Sardegna
2024-01-17T09:20:12.097,Erariali,Erariali,2907374.104889969,2907374.104889969,18,18,18,Ente_024,24,1,202302,,,Centro,2023,2,Abruzzo
2024-03-07T14:00:10.081,Erariali ,Erariali,2682397.8498584083,2682397.8498584083,8,8,8,Ente_021,21,3,202312,,,,2023,12,Sicilia
2024-01-07T14:47:30.501,Previdenziali,Previdenziali,4713511.441908722,4713511.441908722,14,14,14,Ente_035,35,2,202309,,,Centro,2023,9,Toscana
2024-09-02T23:49:52.966,erariali,Erariali,3474103.4405769384,3474103.4405769384,10,10,10,Ente_037,37,4,202411,,,Centro,2024,11,Calabria
2024/06/17,Previdenziali,Previdenziali,1470569.1141097846,1470569.1141097846,14,6,6,Ente_011,11,4,202301,,,Isole,2023,1,Toscana
2024-02-03T03:29:53.926,Assistenziali,Assistenziali,808319.9727846708,808319.9727846708,20,20,20,Ente_032,32,2,202305,,,,2023,5,Abruzzo
2024-02-26T19:37:27.703,Erariali,Erariali,4247816.663402582,4247816.663402582,13,13,18,Ente_026,26,1,202410,,,Isole,2024,10,Veneto
2024-03-20T15:28:09.764,Erariali ,Erariali,2298660.894341432,2298660.894341432,17,14,14,Ente_018,18,4,202312,,,Centro,2023,12,Veneto
2024-03-26T21:43:32.920,Erariali,Erariali,3267694.017546835,3267694.017546835,6,6,6,Ente_076,76,2,202409,Dato stimato,,Nord,2024,9,Piemonte
2024-02-13T11:52:54.549,Erariali,Erariali,2826152.8893474233,2826152.8893474233,15,15,15,Ente_020,20,5,202403,,,Sud,2024,3,Piemonte
2024-04-11T18:08:09.013,PREVIDENZIALI,Previdenziali,538174.2743370384,538174.2743370384,8,8,8,Ente_034,34,2,202308,,,Nord,2023,8,Valle d'Aosta
2024-10-04T15:26:35.391,ERARIALI,Erariali,286234.8600254533,286234.8600254533,5,5,5,Ente_091,91,1,202307,,,Sud,2023,7,Abruzzo
2024-11-15T00:55:29.346,Previdenziali,Previdenziali,1885713.9303923512,1885713.9303923512,8,8,8,Ente_054,43,3,202304,,,Isole,2023,4,Puglia
2024-04-11T11:25:00.309,Assistenziali,Assistenziali,"1808389,937431042548",1808389.9374310425,9,5,5,Ente_098,98,2,202409,,,,2024,9,Lombardia
2024-08-30T18:53:27.385,Erariali,Erariali,3369316.766731563,3369316.766731563,7,7,7,Ente_065,65,2,202407,,,,2024,7,Calabria
2024-09-14T20:16:01.208,Erariali,Erariali,3161369.8450967073,3161369.8450967073,18,18,18,Ente_079,79,4,202307,,,,2023,7,Valle d'Aosta
2024-04-05T23:18:43.356,Da definire,Assistenziali,4844735.701391508,4844735.701391508,14,14,14,Ente_014,14,3,202302,,,,2023,2,Valle d'Aosta
2024-08-18T16:30:56.973,Da definire,Netto,4290639.414355087,4290639.414355087,8,8,8,Ente_043,43,5,202408,,,Centro,2024,8,Friuli-Venezia Giulia
2024-10-25T20:55:26.600,ERARIALI,Erariali,2483416.046350664,2483416.046350664,1,1,1,Ente_027,27,3,202412,,,Sud,2024,12,Campania
2024-03-31T05:38:44.567,ERARIALI,Erariali,2500626.737460915,2500626.737460915,17,17,17,Ente_067,67,3,202310,,,Sud,2023,10,Liguria
01-04-24,Assistenziali,Assistenziali,3370972.016334359,3370972.016334359,6,6,6,Ente_002,2,3,202303,,,,2023,3,Valle d'Aosta
2024-04-30T01:38:24.092,Erariali ,Erariali,571338.8232836045,571338.8232836045,14,14,14,Ente_076,76,2,202411,,,Centro,2024,11,Umbria
2024-12-29T22:22:00.339,Erariali,Assistenziali,4999452.932592331,4999452.932592331,17,17,17,Ente_063,63,2,202308,,,Isole,2023,8,Sicilia
2024-04-03T21:21:14.596,Erariali ,Erariali,2594521.698116876,2594521.698116876,17,17,17,Ente_051,51,2,202408,,,Isole,2024,8,Sicilia
2024-08-07T12:43:58.444,ERARIALI,Erariali,4549614.46467094,4549614.46467094,12,12,12,Ente_098,98,3,202309,,,Sud,2023,9,Liguria
2024-05-20T11:46:31.756,Erariali,Erariali,4836814.316926387,4836814.316926387,16,16,16,Ente_093,93,2,202310,,,,2023,10,Toscana
2024-08-13T15:41:25.021,Previdenziali,Previdenziali,2908632.056771425,2908632.056771425,3,3,3,Ente_087,87,2,202310,,,Sud,2023,10,Friuli-Venezia Giulia
23-11-24,Assistenziali,Assistenziali,2884906111.1422954,2884906111.1422954,17,17,17,Ente_049,49,3,202311,,,Nord,2023,11,Toscana
2024-09-16T19:59:30.484,Previdenziali,Previdenziali,"2867155,696291435976",2867155.696291436,2,2,2,Ente_073,73,5,202309,,,Centro,2023,9,Toscana
2024-09-11T10:20:13.783,Erariali,Erariali,2988614.5433927677,2988614.5433927677,13,13,13,Ente_015,15,2,202404,,,Nord,2024,4,Sicilia
2024-09-12T08:22:54.305,Previdenziali,Previdenziali,3946176.490729882,3946176.490729882,14,14,18,Ente_001,1,4,202310,,,Nord,2023,10,Toscana
2024-12-12T20:25:40.633,Assistenziali,Assistenziali,242098.10570753584,242098.10570753584,4,4,4,Ente_037,37,4,202406,,,Sud,2024,6,Campania
2024-05-03T23:56:45.127,Erariali,Erariali,2332110.5206082747,2332110.5206082747,6,6,6,Ente_010,97,4,202407,,,Isole,2024,7,Abruzzo
21.10.2023,Erariali,Erariali,4613928.521425729,4613928.521425729,20,20,20,Ente_021,21,3,202407,,,Isole,2024,7,Calabria
2024-07-22T06:51:23.938,ERARIALI,Erariali,4956504.094314588,4956504.094314588,9,9,9,Ente_035,35,5,202312,,,Sud,2023,12,Trentino-Alto Adige
14.05.2023,Erariali,Erariali,957722.011117429,957722.011117429,14,14,14,Ente_050,50,5,202406,,,,2024,6,Umbria
2024-12-19T10:13:33.847,Mista,Previdenziali,4353124.364682441,4353124.364682441,17,17,17,Ente_034,34,2,202411,,,Centro,2024,11,Abruzzo
2024-06-10T14:04:36.441,Previdenziali,Previdenziali,732106.5575915899,732106.5575915899,8,8,8,Ente_075,75,5,202411,,,Nord,2024,11,Emilia-Romagna
19.04.2023,Erariali ,Erariali,4206030.998404917,4206030.998404917,19,19,19,Ente_048,48,3,202410,,,Isole,2024,10,Calabria
25-07-23,Assistenziali,Assistenziali,1387111.35961085,1387111.35961085,2,2,2,Ente_054,87,2,202305,,,Centro,2023,5,Emilia-Romagna
2024-02-11T18:42:16.131,ERARIALI,Erariali,4798166.704979663,4798166.704979663,17,17,17,Ente_068,68,3,202412,,,Sud,2024,12,Valle d'Aosta
2024-04-03T07:07:13.596,Erariali,Erariali,3477788.257752285,3477788.257752285,7,7,7,Ente_074,74,4,202308,,,Sud,2023,8,Veneto
2024-03-17T19:55:55.934,Erariali,Erariali,1996153.8963474077,1996153.8963474077,3,3,3,Ente_010,10,3,202304,,,,2023,4,Liguria
2024-07-29T04:53:54.481,Netto,Netto,1405585.6762109231,1405585.6762109231,4,4,4,Ente_031,31,4,202407,,,Isole,2024,7,Sicilia
20-03-24,Erariali,Erariali,1176952.3998447524,1176952.3998447524,18,18,18,Ente_011,11,1,202405,,,Centro,2024,5,Umbria
2024-08-15T09:29:36.389,Erariali ,Erariali,3404280.842670926,3404280.842670926,14,14,14,Ente_004,4,3,202307,,,Centro,2023,7,Friuli-Venezia Giulia
2024-12-01T07:52:07.592,Erariali,Erariali,4479059.221881831,4479059.221881831,20,20,20,Ente_087,87,4,202312,,,,2023,12,Campania
2024-05-21T12:04:15.998,Erariali,Erariali,3774954.906102104,3774954.906102104,13,13,13,Ente_075,75,5,202312,,,Centro,2023,12,Veneto
2024-07-25T19:48:37.984,Netto,Netto,4174122.8985446948,4174122.8985446948,17,17,17,Ente_005,5,2,202306,,,Isole,2023,6,Valle d'Aosta
2024-03-01T15:05:31.324,Da definire,Previdenziali,3907137.4544050517,3907137.4544050517,12,12,12,Ente_022,22,1,202403,,,Centro,2024,3,Basilicata
2024-10-19T20:34:07.068,Assistenziali,Assistenziali,4895759.184823599,4895759.184823599,7,7,7,Ente_039,39,4,202303,,,Nord,2023,3,Marche
2024-01-14T03:32:44.659,Netto,Netto,3789266.8292047977,3789266.8292047977,3,3,3,Ente_041,41,2,202303,,,,2023,3,Friuli-Venezia Giulia
2024-12-11T23:27:03.447,Mista,Netto,1051932.3638328987,1051932.3638328987,5,5,3,Ente_011,11,1,202302,,,,2023,2,Toscana
2024-11-04T10:37:28.527,Erariali,Erariali,3958200.7289071,3958200.7289071,20,20,20,Ente_058,58,4,202403,,,,2024,3,Puglia
2024-01-25T22:49:08.818,Erariali,Erariali,1611024.7355630195,1611024.7355630195,1,1,1,Ente_011,11,3,202412,,,Centro,2024,12,Emilia-Romagna
2024-11-09T21:52:13.616,Previdenziali,Previdenziali,4979003.513451627,4979003.513451627,14,14,14,Ente_048,48,5,202308,,,Sud,2023,8,Marche
2024-05-12T08:03:07.164,ERARIALI,Erariali,1883986.4278806327,1883986.4278806327,9,9,9,Ente_072,72,5,202410,,,Isole,2024,10,Piemonte
2024-08-27T14:41:38.487,Previdenziali,Previdenziali,1464675.9854803022,1464675.9854803022,15,15,15,Ente_053,53,3,202308,,,Isole,2023,8,Umbria
2024-01-11T02:32:52.712,Erariali,Previdenziali,1196840.7115590489,1196840.7115590489,2,2,2,Ente_057,57,5,202308,,,Isole,2023,8,Emilia-Romagna
2024-11-29T22:16:04.708,Erariali,Erariali,3292914.745639791,3292914.745639791,18,18,18,Ente_040,47,1,202309,,,Centro,2023,9,Calabria
2024-04-13T03:14:12.425,Previdenziali,Previdenziali,546996.2208492685,546996.2208492685,4,4,4,Ente_098,98,4,202403,,,Centro,2024,3,Trentino-Alto Adige
11.03.2023,Mista,Netto,4767845.848783126,4767845.848783126,2,2,2,Ente_049,49,5,202312,,,Isole,2023,12,Lombardia
2024-02-26T09:46:34.833,ERARIALI,Erariali,1472269.0805370426,1472269.0805370426,13,13,13,Ente_062,62,1,202303,,,Nord,2023,3,Lombardia
2023/04/03,Erariali,Erariali,1477707.6545813228,1477707.6545813228,18,18,18,Ente_061,61,4,202410,,,Nord,2024,10,Liguria
08-10-23,Assistenziali,Assistenziali,231284.4124395885,231284.4124395885,20,20,20,Ente_052,63,5,202411,,,Sud,2024,11,Basilicata
2024-12-27T07:02:27.611,Erariali ,Erariali,1230841.5718499974,1230841.5718499974,4,4,4,Ente_028,28,1,202411,,,Isole,2024,11,Molise
03.05.2024,Erariali,Erariali,2095477.799025512,2095477.799025512,3,3,3,Ente_066,66,2,202312,,,Centro,2023,12,Puglia
2024-04-19T09:20:44.831,erariali,Erariali,1848662.3447308799,1848662.3447308799,7,7,7,Ente_077,77,2,202302,,,Centro,2023,2,Lazio
2024-04-27T18:32:09.725,Assistenziali,Assistenziali,1365826.587259665,1365826.587259665,2,2,2,Ente_042,42,3,202404,,,Isole,2024,4,Molise
2024-03-31T11:28:24.277,Da definire,Erariali,204678.4453581519,204678.4453581519,14,14,14,Ente_078,78,4,202305,,,Isole,2023,5,Umbria
2024-06-12T18:33:53.673,Previdenziali,Previdenziali,1503606.2866546065,1503606.2866546065,5,5,5,Ente_069,69,4,202404,,,Nord,2024,4,Calabria
2023/01/21,erariali,Erariali,3891876.3603773373,3891876.3603773373,2,2,2,Ente_035,35,3,202304,,,Isole,2023,4,Valle d'Aosta
2024-11-25T21:10:31.156,erariali,Erariali,2194522.634262047,2194522.634262047,9,9,9,Ente_098,98,1,202303,,,Nord,2023,3,Molise
2024-03-22T06:31:02.421,Erariali,Previdenziali,1454585.9626459694,1454585.9626459694,16,16,16,Ente_009,9,5,202312,,,Isole,2023,12,Molise
2024-05-21T10:09:43.250,Mista,Assistenziali,1524655.878605641,1524655.878605641,8,8,8,Ente_007,7,3,202311,,,Nord,2023,11,Lazio
2024-04-06T15:47:25.877,Netto,Netto,2772633.44489301,2772633.44489301,6,2,2,Ente_057,57,1,202401,,,Nord,2024,1,Trentino-Alto Adige
